patric_genome_id,bgcflow_genome_id,genome_name,organism_name,taxon_id,genome_status,strain,serovar,biovar,pathovar,mlst,other_typing,culture_collection,type_strain,completion_date,publication,bioproject_accession,biosample_accession,assembly_accession,genbank_accessions,refseq_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosomes,plasmids,contigs,sequences,genome_length,gc_content,patric_cds,brc1_cds,refseq_cds,isolation_site,isolation_source,isolation_comments,collection_date,isolation_country,geographic_location,latitude,longitude,altitude,depth,other_environmental,host_name,host_gender,host_age,host_health,body_sample_site,body_sample_subsite,other_clinical,antimicrobial_resistance,antimicrobial_resistance_evidence,gram_stain,cell_shape,motility,sporulation,temperature_range,optimal_temperature,salinity,oxygen_requirement,habitat,disease,comments,additional_metadata,contig_l50,contig_n50,trna,rrnacoarse_consistency,fine_consistency,checkm_completeness,checkm_contamination,genome_qualitydate_created,date_modified
52242.6,GCF_002160975.1,Lactobacillus gallinarum strain An119,,52242,WGS,An119,,,,,,,,2017-05-30T00:00:00Z,,PRJNA377666,SAMN06473591,GCA_002160975.1,NFLP00000000,,Veterinary Research Institute,,Illumina NextSeq 500,197x,IDBA_UD v. 1.1.1,,,93.0,,2039345.0,36.45,2169.0,,2040.0,,caecum,,2016,,,,,,,env_biome:not applicable,"Chicken, Gallus gallus",,,,,,,,,,,,,,,,,,,"A necessary step in the understanding a function of gut microbiota is to obtain gut anaerobes in pure cultures, sequence them completely, predict their characteristic features and use them in all downstream experiments. In this study we therefore cultured and sequenced isolates from chicken caecum among which we identified isolates belonging to 6 different phyla including Firmicutes, Bacteroidetes, Actinobacteria, Proteobacteria, Verrucomicrobia, Elusimicrobia and Synergistetes.",,10.0,56446.0,61.0,,99.4,100.0,0.0,,2017-07-22T01:29:39.006Z
1423748.3,GCF_001434975.1,Lactobacillus gallinarum DSM 10532 = JCM 2011,,1423748,WGS,DSM 10532,,,,,,DSM:10532,,2015-11-06T00:00:00Z,26415554,PRJNA222257,SAMN02369396,GCF_001434975.1,AZEL01000000,,Shanghai Majorbio,,Illumina MiSeq; Illumina HiSeq,100x,SOAPdenovo v. 2,,,86.0,,1937187.0,36.47,2032.0,,1891.0,,crop,,1992,,,,,,,,"Chicken, Gallus gallus",,,,,,,,,,,,,,,,,,,Genomic characterization of the genus Lactobacillus,,9.0,74294.0,56.0,,99.3,100.0,0.0,,2016-01-17T17:45:45.940Z
1596.404,GCF_002158885.1,Lactobacillus gasseri strain HL20,,1596,Complete,HL20,,,,,,,,2021-03-30T00:00:00Z,,PRJNA712290,SAMN18236559,GCA_017638885.1,"CP072178,CP072179,CP072180",,Hallym University,,Oxford Nanopore; Illumina MiSeq,1031.0x,SPAdes v. 3.14.0,1.0,2.0,3.0,,1989082.0,35.031033,1948.0,,1864.0,,stool,,2005,South Korea,South Korea,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,"Lactobacillus gasseri HL20, neonate isolation",,1.0,1857858.0,80.0,,98.4,,,,2021-04-25T05:18:20.924Z
1596.247,GCF_902386655.1,Lactobacillus gasseri strain MGYG-HGUT-02387,,1596,Complete,MGYG-HGUT-02387,,,,,,,,2019-08-09T00:00:00Z,,PRJEB33885,SAMEA5851891,GCA_902386655.1,LR698989,,EMG,,,,,1.0,,1.0,,2129370.0,34.93601,2119.0,,,,human gut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comprehensive reference data is essential for accurate taxonomic and functional characterisation of the human gut microbiome. Here we present the Unified Human Gastrointestinal Genome (UHGG) collection, a resource combining 286,997 genomes representing 4,644 prokaryotic species from the human gut. These genomes contain over 625 million protein sequences used to generate the Unified Human Gastrointestinal Protein (UHGP) catalogue, a collection that more than doubles the number of gut protein clusters over the Integrated Gene Catalogue. We find that a large portion of the human gut microbiome remains to be fully explored, with over 70% of the UHGG species lacking cultured representatives, and 40% of the UHGP missing meaningful functional annotations. Intra-species genomic variation analyses revealed a large reservoir of accessory genes and single-nucleotide variants, many of which were specific to individual human populations. These freely available genomic resources should greatly facilitate investigations into the human gut microbiome.",,1.0,2129370.0,60.0,,98.4,,,,2019-10-03T14:45:28.264Z
1596.295,GCF_013363915.1,Lactobacillus gasseri strain EJL,,1596,Complete,EJL,,,,,,,,2020-06-21T00:00:00Z,,PRJNA635692,SAMN15049686,GCA_013363915.1,CP054875,,KHEPRIOME,,PacBio,100.0x,Celera Assembler v. Canu ver. 1.7,1.0,0.0,1.0,,2111859.0,34.988605,2155.0,,,,breast milk,,18-may-2017,South Korea,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,development of potential probiotic,sample_type:breast milk,1.0,2111859.0,63.0,,96.7,,,,2020-07-02T02:13:14.356Z
1596.405,GCF_017840575.1,Lactobacillus gasseri strain HL70,,1596,Complete,HL70,,,,,,,,2021-04-08T00:00:00Z,,PRJNA718155,SAMN18524018,GCA_017840575.1,"CP072657,CP072658,CP072659",,Hallym University,,Oxford Nanopore; Illumina MiSeq,643.0x,SPAdes v. 3.14.0,1.0,2.0,3.0,,2176460.0,34.998253,2217.0,,2152.0,,stool,,2005-08,South Korea,South Korea,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,"Lactobacillus gasseri HL70, neonate isolation",,1.0,2086542.0,77.0,,98.1,,,,2021-04-25T13:55:49.682Z
1596.362,GCF_017498665.1,Lactobacillus gasseri strain HL75,,1596,Complete,HL75,,,,,,,,2021-03-21T00:00:00Z,,PRJNA712291,SAMN18236560,GCA_017498665.1,CP071801,,Hallym University,,Oxford Nanopore; Illumina MiSeq,1212.0x,SPAdes v. 3.13.1,1.0,0.0,1.0,,1988235.0,34.97157,1927.0,,1833.0,,stool,,2005-08,South Korea,South Korea,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,"Lactobacillus gasseri HL75, neonate isolation",,1.0,1988235.0,76.0,,98.1,,,,2021-03-29T12:46:04.152Z
1596.443,GCF_020995385.1,Lactobacillus gasseri strain Lg1199,,1596,Complete,Lg1199,,,,,,,,2021-11-29T00:00:00Z,,PRJNA761982,SAMN23313747,GCA_020995385.1,"CP087959,CP087960,CP087961,CP087962",,University of Texas at Dallas,,"Illumina NextSeq, ONT MinION","532x, 613x",Unicycler v. v.0.4.8,1.0,3.0,4.0,,2081630.0,34.667496,2023.0,,1954.0,,urine,isolated from the urine of postmenopausal women with different histories of rUTI,2019-06,USA,"USA: Dallas, Texas",,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,"Lactobacilli are commonly found in the urine of healthy women, hinting at a possible protective role in the female urinary tract. Recurrent urinary tract infections (rUTIs) are often associated with microbial dysbiosis in the bladder, involving depletion of lactobacilli. Here, we report the complete genome sequences of several Lactobacillus spp. isolated from the urine of postmenopausal women with different histories of rUTI.",sample_type:Whole organism;collected_by:UT Southwestern Medical Center/ UT Dallas,1.0,1928547.0,60.0,,98.1,,,,2021-12-25T00:22:29.526Z
1596.442,GCF_020991205.1,Lactobacillus gasseri strain Lg637,,1596,Complete,Lg637,,,,,,,,2021-11-28T00:00:00Z,,PRJNA761982,SAMN23313746,GCA_020991205.1,"CP087763,CP087764",,University of Texas at Dallas,,"Illumina NextSeq, ONT MinION","590x, 443x",Unicycler v. v.0.4.8,1.0,1.0,2.0,,1941578.0,34.87189,1906.0,,1804.0,,urine,isolated from the urine of postmenopausal women with different histories of rUTI,2019-03,USA,"USA: Dallas, Texas",,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,"Lactobacilli are commonly found in the urine of healthy women, hinting at a possible protective role in the female urinary tract. Recurrent urinary tract infections (rUTIs) are often associated with microbial dysbiosis in the bladder, involving depletion of lactobacilli. Here, we report the complete genome sequences of several Lactobacillus spp. isolated from the urine of postmenopausal women with different histories of rUTI.",sample_type:Whole organism;collected_by:UT Southwestern Medical Center/ UT Dallas,1.0,1860447.0,78.0,,98.0,,,,2021-12-25T00:15:14.370Z
1596.441,GCF_020991185.1,Lactobacillus gasseri strain Lg1266,,1596,Complete,Lg1266,,,,,,,,2021-11-28T00:00:00Z,,PRJNA761982,SAMN23313748,GCA_020991185.1,"CP087761,CP087762",,University of Texas at Dallas,,"Illumina NextSeq, ONT MinION","569x, 714x",Unicycler v. v.0.4.8,1.0,1.0,2.0,,1819909.0,35.114998,1750.0,,1679.0,,urine,isolated from the urine of postmenopausal women with different histories of rUTI,2019-05,USA,"USA: Dallas, Texas",,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,"Lactobacilli are commonly found in the urine of healthy women, hinting at a possible protective role in the female urinary tract. Recurrent urinary tract infections (rUTIs) are often associated with microbial dysbiosis in the bladder, involving depletion of lactobacilli. Here, we report the complete genome sequences of several Lactobacillus spp. isolated from the urine of postmenopausal women with different histories of rUTI.",sample_type:Whole organism;collected_by:UT Southwestern Medical Center/ UT Dallas,1.0,1776837.0,74.0,,98.2,,,,2021-12-25T00:15:10.002Z
1596.110,GCF_900452355.1,Lactobacillus gasseri strain NCTC13722,,1596,WGS,NCTC13722,,,,,,,,2018-07-30T00:00:00Z,,PRJEB6403,SAMEA3856682,GCA_900452355.1,UGNT01000000,,SC,,,,,,,3.0,,1899682.0,35.173096,1844.0,,1791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.sanger.ac.uk/resources/downloads/bacteria/nctc/,,1.0,1856497.0,76.0,,98.2,100.0,0.2,,2018-10-04T04:25:49.204Z
1596.80,GCF_002884735.1,Lactobacillus gasseri strain UMB0056,,1596,WGS,UMB0056,,,,,,,,2018-01-10T00:00:00Z,,PRJNA316969,SAMN07511417,GCA_002884735.1,PNGR01000000,,Loyola University Chicago,,Illumina HiSeq,397.56x,Velvet v. 1.2,,,7.0,,1906916.0,34.81036,1823.0,,1773.0,,catheter,isolated bacteria,2015,USA,"USA: Maywood, IL",,,,,env_biome:not applicable,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Recently, bacterial communities (microbiota) have been discovered in the female bladder. Thus, the “sterile urine” paradigm is no longer valid. In an effort to provide a comprehensive view of the newly discovered female urinary microbiota (FUM), we have established an Enhanced Quantitative Urine Culture (EQUC) protocol. EQUC isolates bacteria from 75-90% of urine samples deemed ‘no growth’ by the standard clinical microbiology urine culture method. We have begun to sequence and annotate the genomes of these isolated bacteria.",,1.0,1094208.0,60.0,,98.3,100.0,0.0,,2018-05-25T18:28:15.663Z
1596.253,GCF_008868535.1,Lactobacillus gasseri strain BIO6369,,1596,WGS,BIO6369,,,,,,,,2019-10-07T00:00:00Z,,PRJNA574342,SAMN12856538,GCA_008868535.1,WBOA01000000,,Bioprox,,Illumina Miseq,123.3x,SPAdes v. 3.13.1,,,15.0,,1873142.0,35.05821,1843.0,,1797.0,,feces,,,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Investigation of probiotic properties of different lactic acid bacteria,sample_type:whole organism,1.0,1075810.0,59.0,,98.7,,,,2019-10-27T20:57:50.986Z
1596.79,GCF_017565825.1,Lactobacillus gasseri strain UMB0099,,1596,,UMB0099,,,,,,,,2017-12-28T00:00:00Z,,PRJNA316969,SAMN08193696,GCA_002863455.1,PKKC01000000,,Loyola University Chicago,,Illumina HiSeq,675.84x,Velvet v. 1.2,,,14.0,,,,1910.0,,1867.0,,,isolated bacteria,2015,USA,"USA: Maywood, IL",,,,,env_biome:not applicable,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Recently, bacterial communities (microbiota) have been discovered in the female bladder. Thus, the “sterile urine” paradigm is no longer valid. In an effort to provide a comprehensive view of the newly discovered female urinary microbiota (FUM), we have established an Enhanced Quantitative Urine Culture (EQUC) protocol. EQUC isolates bacteria from 75-90% of urine samples deemed ‘no growth’ by the standard clinical microbiology urine culture method. We have begun to sequence and annotate the genomes of these isolated bacteria.",,,,,,98.3,100.0,0.0,,2018-05-25T13:29:36.233Z
1596.89,GCF_018728605.1,Lactobacillus gasseri strain JCM 1025,,1596,WGS,JCM 1025,,,,,,JCM:1025,,2018-06-21T00:00:00Z,,PRJDB6495,SAMD00099063,GCA_003307315.1,BEXJ01000000,,National Institure of Genetics,,Illumina MiSeq,800x,Platanus_B v. 1.1.0,,,12.0,,1863012.0,34.67965,1828.0,,1804.0,,,,,,,,,,,env_biome:not applicable,,,,,,,,,,,,,,,,,,,,"This project includes whole genome sequencing for four strains in Lactobacillus gasseri, which is an autochthonous species in humans and is widely used as a 28 probiotic for fermented products.",biomaterial_provider:JCM,2.0,584753.0,51.0,,98.1,100.0,3.1,,2018-07-16T15:25:38.482Z
1596.51,GCF_002007185.1,Lactobacillus gasseri strain AL3,,1596,WGS,AL3,,,,,,,,2017-02-17T00:00:00Z,,PRJNA363050,SAMN06252408,GCF_002007185.1,MTZT00000000,,University of Naples Federico II,,Illumina HiSeq,279.0x,IDBA v. 1.1.1,,,16.0,,1987978.0,34.78,1938.0,,1874.0,,stool,,2014,Italy,Italy,,,,,env_biome:human gut,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Lb. gasseri AL3 was isolated from breast-fed baby stools,,1.0,1106151.0,61.0,,98.2,100.0,0.0,,2017-03-20T08:29:20.241Z
1596.50,GCF_002003555.1,Lactobacillus gasseri strain AL5,,1596,WGS,AL5,,,,,,,,2017-02-17T00:00:00Z,,PRJNA369598,SAMN06289783,GCF_002003555.1,MUJA00000000,,University of Naples Federico II,,Illumina HiSeq,303.0x,IDBA v. 1.1.1,,,35.0,,1985720.0,34.72,1985.0,,1932.0,,gut,,2015,Italy,Italy,,,,,env_biome:human gut,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Lb. gasseri AL5 genome,,1.0,1125240.0,58.0,,98.4,100.0,0.0,,2017-03-20T08:23:46.327Z
1596.244,GCF_007786195.1,Lactobacillus gasseri strain UMB3077,,1596,WGS,UMB3077,,,,,,,,2019-07-31T00:00:00Z,,PRJNA316969,SAMN12277448,GCA_007786195.1,VNGC01000000,,Loyola University Chicago,,Illumina MiSeq,226.409x,SPAdes v. 3.13.0,,,10.0,,1920159.0,34.649418,1839.0,,1787.0,,,isolated bacteria,not collected,USA,"USA: Maywood, IL",,,,,,"Human, Homo sapiens",female,,,,,,,,,,,,,,,,,,"Recently, bacterial communities (microbiota) have been discovered in the female bladder. Thus, the “sterile urine” paradigm is no longer valid. In an effort to provide a comprehensive view of the newly discovered female urinary microbiota (FUM), we have established an Enhanced Quantitative Urine Culture (EQUC) protocol. EQUC isolates bacteria from 75-90% of urine samples deemed ‘no growth’ by the standard clinical microbiology urine culture method. We have begun to sequence and annotate the genomes of these isolated bacteria.",,2.0,460654.0,52.0,,98.2,,,,2019-10-01T11:10:43.605Z
1596.228,GCF_018389265.1,Lactobacillus gasseri strain 1001175st1_D8,,1596,WGS,1001175st1_D8,,,,,,,,2019-05-26T00:00:00Z,,PRJNA518912,SAMN10863249,GCA_005844525.1,SPGH01000000,,Icahn School of Medicine at Mount Sinai,,Illumina HiSeq,99.6342834244x,SPAdes v. 3.10.1,,,11.0,,1868797.0,35.13613,1815.0,,,,stool,"isolated and sequenced, and tested for fecal IgA levels in gnotobiotic mice",2016-03-14,USA,USA,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Multiple strains of Bacteroides ovatus were isolated and sequenced, and tested for fecal IgA levels in gnotobiotic mice.",sample_type:whole organism,2.0,580072.0,56.0,,98.6,,,,2019-07-16T17:05:16.583Z
33959.145,GCF_001066235.1,Lactobacillus johnsonii strain 770_LJOH,,33959,WGS,770_LJOH,,,,,,,,2015-07-10T00:00:00Z,,PRJNA267549,SAMN03197980,GCF_001066235.1,JUTQ01000000,,University of Washington,,Illumina HiSeq,39x,ABYSS v. 1.3.5,,,40.0,,1792929.0,34.89,1733.0,,,,,,,USA,USA: WA,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units.,collected_by:UW clinical laboratory,3.0,262947.0,44.0,,98.7,100.0,0.0,,2016-01-17T16:17:18.292Z
47770.25,GCF_001063045.1,Lactobacillus crispatus strain 240_LCRI,,47770,WGS,240_LCRI,,,,,,,,2015-07-10T00:00:00Z,,PRJNA267549,SAMN03197430,GCF_001063045.1,JVOU01000000,,University of Washington,,Illumina HiSeq,29x,ABYSS v. 1.3.5,,,33.0,,1796140.0,34.91,1731.0,,,,,,,USA,USA: WA,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units.,collected_by:UW clinical laboratory,4.0,173474.0,37.0,,98.7,100.0,0.0,,2016-01-17T16:16:19.744Z
1596.246,GCF_902167745.1,Lactobacillus gasseri strain Lactobacillus_gasseri_SV_Bg7063_mod2,,1596,WGS,Lactobacillus_gasseri_SV_Bg7063_mod2,,,,,,,,2019-07-15T00:00:00Z,,PRJEB26419,SAMEA5771509,GCA_902167745.1,"CABHMU010000001,CABHMU010000002,CABHMU010000003,CABHMU010000004,CABHMU010000005,CABHMU010000006,CABHMU010000007",,The Edison Family Center of Genome Sciences and Systems Biology,,,,,,,36.0,,2041703.0,34.871086,2065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"We illustrate an approach for integrating preclinical gnotobiotic animal models with human studies to understand the contributions of impaired gut microbial community development to childhood undernutrition. Combining metabolomic and proteomic analyses of serially collected plasma samples with metagenomic analyses of fecal samples, we characterized the biological state of Bangladeshi children with severe acute malnutrition (SAM) as they transitioned, following standard treatment, to moderate acute malnutrition (MAM) with persistent microbiota immaturity. Gnotobiotic mice were subsequently colonized with a defined consortium of bacterial strains representing different stages of microbiota development in healthy children. Administering different combinations of Bangladeshi complementary food ingredients to colonized and germ-free mice revealed diet-dependent changes in the relative abundance and metabolism of weaning-phase bacterial taxa underrepresented in SAM and MAM microbiota, plus diet- and colonization-dependent effects on host metabolism and growth-associated signaling pathways. Host and microbial effects of microbiota-directed complementary food (MDCF) prototypes were subsequently examined in gnotobiotic mice colonized with post-SAM MAM microbiota and in gnotobiotic piglets colonized with a defined consortium of targeted age- and growth-discriminatory bacteria. Finally, a randomized, double-blind study identified a lead MDCF that changes the abundances of targeted bacterial taxa and increases plasma levels of biomarkers and mediators of growth, bone formation, neurodevelopment, and immune function.",,4.0,146683.0,53.0,,98.1,,,,2019-10-03T08:25:17.318Z
1596.109,GCF_003437055.1,Lactobacillus gasseri strain TF08-1,,1596,WGS,TF08-1,,,,,,,,2018-08-31T00:00:00Z,,PRJNA482748,SAMN09736911,GCA_003437055.1,QSRM01000000,,BGI,,Illumina Hiseq,100x,SOAPdenovo v. 2,,,28.0,,1974590.0,34.79884,1986.0,,1928.0,,feces,,2014-02-01,China,China: Shenzhen,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota.",sample_type:whole organism,4.0,140007.0,55.0,,98.6,100.0,0.0,,2018-10-02T04:41:15.279Z
1596.248,GCF_015546835.1,Lactobacillus gasseri strain MGYG-HGUT-03690,,1596,WGS,MGYG-HGUT-03690,,,,,,,,2019-08-12T00:00:00Z,,PRJEB33885,SAMEA5853196,GCA_902399865.1,"CABOGQ010000001,CABOGQ010000002,CABOGQ010000003,CABOGQ010000004,CABOGQ010000005,CABOGQ010000006,CABOGQ010000007",,EMG,,,,,,,28.0,,1974590.0,34.79884,1964.0,,,,human gut,,,China,China,,,,,,,,,,,,,,,,,,,,,,,,,"Comprehensive reference data is essential for accurate taxonomic and functional characterisation of the human gut microbiome. Here we present the Unified Human Gastrointestinal Genome (UHGG) collection, a resource combining 286,997 genomes representing 4,644 prokaryotic species from the human gut. These genomes contain over 625 million protein sequences used to generate the Unified Human Gastrointestinal Protein (UHGP) catalogue, a collection that more than doubles the number of gut protein clusters over the Integrated Gene Catalogue. We find that a large portion of the human gut microbiome remains to be fully explored, with over 70% of the UHGG species lacking cultured representatives, and 40% of the UHGP missing meaningful functional annotations. Intra-species genomic variation analyses revealed a large reservoir of accessory genes and single-nucleotide variants, many of which were specific to individual human populations. These freely available genomic resources should greatly facilitate investigations into the human gut microbiome.",,4.0,140007.0,55.0,,98.6,,,,2019-10-03T16:03:52.112Z
1596.34,GCF_001063505.1,Lactobacillus gasseri strain 497_LGAS,,1596,WGS,497_LGAS,,,,,,,,2015-07-10T00:00:00Z,,PRJNA267549,SAMN03197689,GCF_001063505.1,JVEV01000000,,University of Washington,,Illumina HiSeq,11x,ABYSS v. 1.3.5,,,47.0,,2095509.0,34.78,2043.0,,,,,,,USA,USA: WA,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units.,collected_by:UW clinical laboratory,6.0,146717.0,51.0,,98.1,100.0,0.0,,2016-01-17T16:16:28.241Z
1596.108,GCF_003315575.1,Lactobacillus gasseri strain JG141,,1596,WGS,JG141,,,,,,,,2018-07-12T00:00:00Z,,PRJNA432740,SAMN08457806,GCA_003315575.1,PQWW01000000,,North Carolina State University,,Illumina MiSeq,100.0x,CLC NGS Cell v. 10.1.1,,,38.0,,2042985.0,34.808968,2120.0,,2040.0,,endoscopy,,1999,USA,USA: North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,Lactobacillus gasseri NCK 1342 whole genome,sample_type:cell culture,6.0,121602.0,51.0,,98.1,100.0,0.0,,2018-09-29T15:34:06.613Z
33959.146,GCF_001068345.1,Lactobacillus johnsonii strain 987_LJOH,,33959,WGS,987_LJOH,,,,,,,,2015-07-10T00:00:00Z,,PRJNA267549,SAMN03198208,GCF_001068345.1,JUKW01000000,,University of Washington,,Illumina HiSeq,34x,ABYSS v. 1.3.5,,,81.0,,2050578.0,34.94,2069.0,,,,,,,USA,USA: WA,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units.,collected_by:UW clinical laboratory,5.0,116019.0,37.0,,98.7,100.0,0.0,,2016-01-17T16:17:56.244Z
